,title,station,date,company,link,carrer,work,machul,juso,search_key
1085,딥러닝 연구 및 프로그램 설계 담당 - 과제관리,충남 천안시 서북구, 06/29(화),에이아이네트웍스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40353467&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"컨텐츠제공,정보설계·IA,IOS앱개발",매출액없음,충남 천안시 서북구,파이썬
1086,[인공지능 유망 스타트업] 머신러닝/딥러닝 엔지니어 (3년 이상),서울 금천구,내일마감,에이치알포유(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40458425&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"솔루션업체,Python,C·C++",매출액없음,서울 금천구,파이썬
1087,[인공지능 유망 스타트업] 머신러닝/딥러닝 엔지니어 (3년 이상),서울 금천구,내일마감,에이치알포유(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40458861&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"솔루션업체,Python,C·C++",매출액없음,서울 금천구,파이썬
1088,[국비/노동부지원100%무료IT취업과정]JAVA/자바개발자 취업과정,서울 금천구, 06/30(수),(주)한국소프트웨어아이엔씨,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39461326&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"IT학원,기능학원,직업전문학교","31억 6,169만원",서울 금천구,파이썬
1089,"인공지능 알고리즘이 플랫폼/리눅스/백엔드 개발, 프론트 엔드",서울 서초구,오늘마감,(주)에이치알그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40377835&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"서치펌,인공지능(AI)","22억 6,230만원",서울 서초구,파이썬
1090,"인공지능 Full Stack 개발 (대리-부장급), 강남구",서울 강남구, 07/15(목),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40474976&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"SI·시스템통합,솔루션업체,소프트웨어개발","36억 6,050만원",서울 서초구,파이썬
1091,2021년 (주)이엠맵정보 [빅데이터분석 컨설팅] 채용 공고,경북 구미시,상시채용,(주)이엠맵정보,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39959594&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,DataMining,소프트웨어개발","55억 9,792만원",경북 구미시,파이썬
1092,"비전 D/L, M/L 인공지능(AI) 연구원 채용 (특례지원가능)",서울 금천구, 06/29(화),(주)뷰온,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40144086&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,소프트웨어개발,Windows","77억 9,954만원",경기 안양시 동안구,파이썬
1093,시계열 생체신호 알고리즘 / SW 개발 경력자 채용,서울 강남구, 07/01(목),(주)허니냅스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40204605&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 1~10년,"의료·보건,바이오,생명공학","12억 1,241만원",서울 강남구,파이썬
1094,소프트웨어 개발 경력자 모집(급구),경기 수원시 권선구,상시채용,(주)억세스위,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40338725&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"항공,C·C++,Python","24억 2,770만원",경기 수원시 권선구,파이썬
1095,검색데이터 애널리스트 채용 / (주)어센트코리아,서울 강남구, 07/03(토),(주)어센트코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40174781&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"IT컨설팅,마케팅전략·기획,시장조사·분석",매출액없음,서울 강남구,파이썬
1096,SEO 마케팅 컨설턴트 경력직 채용,서울 강남구, 08/09(월),(주)어센트코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40446498&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"컨설팅,조사분석,마케팅전략·기획",매출액없음,서울 강남구,파이썬
1097,[ 세종경영자문(주) 각 부문별 직원 채용 ],서울 종로구,채용시,세종경영자문(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40178980&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"연구소,컨설팅,경영연구소","9억 3,570만원",서울 종로구,파이썬
1098,통계/빅데이터컨설팅/경영컨설팅 부문 컨설턴트 모집,서울 종로구, 07/05(월),세종경영자문(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40179010&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"연구소,컨설팅,조사분석","9억 3,570만원",서울 종로구,파이썬
1099,국내 NO.1 구매 SCM 솔루션 기업 데이터 분석 담당,서울 서초구,내일마감,(주)드림에이치알,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394883&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력1년,"솔루션업체,소프트웨어개발,머신러닝",매출액없음,서울 서초구,파이썬
1100,인공지능 연구원 채용,서울 중구, 06/27(일),피앤제이컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40469055&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,인공지능(AI),머신러닝",매출액없음,부산광역시 금정구,파이썬
1101,컴퓨터 비전 기반 인공지능 개발자 채용,경기 성남시 수정구, 06/25(금),(주)딥인사이트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40474006&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,Python",매출액없음,경기 성남시 수정구,파이썬
1102,[AI기반 자동 주차플랫폼 스타트업] SW 앱개발팀(대리~차장),경기 안양시 동안구, 07/08(목),HR Tube,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40421515&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~12년,"솔루션업체,소프트웨어개발,IOS앱개발",매출액없음,경기 성남시 분당구,파이썬
1103,[유니콘기업] 데이터분석가,서울 송파구, 07/14(수),라이트스텝스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40470438&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"소프트웨어개발,데이타마이닝,머신러닝",매출액없음,서울 송파구,파이썬
1104,[경력]AI 솔루션 개발 및 기획(Data Engineer / Scientist) 채용,서울 강남구, 07/03(토),(주)소베텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40172851&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력10년↓,"SI·시스템통합,소프트웨어개발,Java","85억 7,355만원",서울 강남구,파이썬
1105,빅데이터 분석 및 개발업무 연구지원직 모집,대전 유성구, 06/20(일),(주)세종에이치알,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40295445&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"DRM,DataMining,DBMS","30억 2,381만원",대전 중구,파이썬
1106,연구개발 소프트웨어 개발자 채용-신입 연구원,서울 구로구, 06/27(일),(주)센텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40413964&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,C·C++,프로그래밍",매출액없음,충남 천안시 서북구,파이썬
1107,디지털 헬스케어 서비스 분야 프론트엔드 개발 경력직 모집,서울 강남구, 07/10(토),(주)유비플러스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40221381&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"SI·시스템통합,UI기획,Java·JSP","25억 6,023만원",주소없음,파이썬
1108,(주)NDSOFT 2021년도 상반기 개발자 공개채용 [부산본사 근무],부산 해운대구, 08/16(월),(주)엔디소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40497965&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,시스템관리,소프트웨어개발",52억 876만원,부산 해운대구,파이썬
1109,"[병특, 전문연구요원] 인공지능 기반 영상처리 소프트웨어 개발",서울 송파구, 08/08(일),(주)한국건설방재연구원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40439662&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"토목회사,C·C++,Python","71억 8,256만원",서울 송파구,파이썬
1110,2021 상반기 인공지능(AI) 개발자 경력직 채용,서울 금천구, 06/22(화),(주)에이트테크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40091344&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 1~5년,"소프트웨어개발,Python,SW(소프트웨어)",매출액없음,인천 서구,파이썬
1111,[경력] 응용소프트웨어(C++)/프론트엔드/NLP기반 AI 개발(3개),서울 강남구,오늘마감,(주)스카우트플랜,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40381373&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~10년,"솔루션업체,소프트웨어개발,C·C++",매출액없음,서울 강남구,파이썬
1112,"인공지능 엔지니어 (AI Engineer) (병특, 전문연구요원 가능)",서울 금천구, 08/15(일),(주)딥센트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40493143&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,SW(소프트웨어),인공지능(AI)",매출액없음,대전 유성구,파이썬
1113,SIZL 송도 Backend 개발자 신입 및 경력 개발자모집,인천 연수구,상시채용,(주)시즐,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40122402&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,서버관리,네트워크관리",매출액없음,인천 연수구,파이썬
1114,비전분야 머신러닝 엔지니어 경력무관 모집합니다(정규직),경기 수원시 영통구, 08/06(금),애자일그로스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40413691&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"종합포털,컨텐츠제공,인공지능(AI)",매출액없음,경기 수원시 영통구,파이썬
1115,[이커머스 기업]데이터 분석 및 모델링,서울 강남구, 06/25(금),(주)스카우트파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447095&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"전자상거래,쇼핑몰,B2C",매출액없음,서울 강남구,파이썬
1116,[조명자동제어시스템 선두기업] 빌딩자동제어 경력직개발자 모집,서울 강남구,채용시,(주)탑앤스카우트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40462468&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력6년,"서치펌,ASP,Java·JSP",매출액없음,서울 강남구,파이썬
1117,AI 빅데이터 챗봇 전문가가 되고자 하는 경력/신입 개발자 모집,서울 강남구, 07/03(토),(주)엘젠아이씨티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40171206&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,솔루션업체,소프트웨어개발","38억 6,842만원",서울 강남구,파이썬
1118,AI 빅데이터 챗봇 전문가가 되고자 하는 열정적인 개발자 모집,서울 강남구,상시채용,(주)엘젠아이씨티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40102985&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,소프트웨어개발,Java·JSP","38억 6,842만원",서울 강남구,파이썬
1119,AI 빅데이터 챗봇 전문가가 되고자 하는 경력 개발자 모집,서울 강남구, 06/27(일),(주)엘젠아이씨티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40127923&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,소프트웨어개발,Java·JSP","38억 6,842만원",서울 강남구,파이썬
1120,솔루션 개발 Front-End/Back-End 모집 넥스트코어테크놀로지,서울 송파구, 07/31(토),(주)넥스트코어테크놀로지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40369608&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,NI·네트워크통합,시스템관리","22억 9,470만원",서울 송파구,파이썬
1121,"웹서버 개발자, 응용 프로그램 개발자 채용",서울 성동구, 08/07(토),스마트쿱(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40431530&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 1~2년,"소프트웨어개발,Java·JSP,Java","69억 2,828만원",서울 성동구,파이썬
1122,ERP & AI 컨설턴트 모집 (신입/경력),서울 강남구, 07/03(토),메이븐클라우드서비스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40360629&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"ERP,OLAP,솔루션업체","36억 9,690만원",서울 강남구,파이썬
1123,인공지능(AI)·빅데이터(머신러닝 외 4개 부문) 채용,부산 해운대구, 07/30(금),(주)에코마린,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40354000&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"IT컨설팅,인공지능(AI),빅데이터","6억 2,619만원",부산 해운대구,파이썬
1124,드론 및 무인이동체 개발 외 3개 부문 정규직 채용,서울 금천구,상시채용,(주)헥사팩토리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40497933&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"항공,경리,급여관리","1억 9,171만원",서울 금천구,파이썬
1125,"(주)서울의료정보연구소 각 분야별(개발, R&BD) 채용 공고",서울 강남구,상시채용,(주)서울의료정보연구소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40265829&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"의료·보건,바이오,Java·JSP",매출액없음,서울 강남구,파이썬
1126,[임상진단 유망 스타트업] 생물정보학 전문가(BI) (3년 이상),서울 금천구,내일마감,에이치알포유(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40459241&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"의약·제약,의료·보건,바이오",매출액없음,서울 금천구,파이썬
1127,"컴퓨터 직업훈련 강사님 전체 분야 모집(야간, 주말)",인천 서구, 08/15(일),그린컴퓨터아트학원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40493603&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력1년,"기능학원,패션·디자인학원,자격증학원",매출액없음,인천 서구,파이썬
1128,[한국 휴렛팩커드] Presales Consultant (부장-이사급),서울 영등포구, 07/08(목),한국휴렛팩커드(유),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40429215&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력8년,"하드웨어,장비구축,유지보수","7,332억 5,164만원",서울 영등포구,파이썬
